Date,GMERTRB
2008-04-26,56.4838
2008-04-25,69.5266
2008-04-24,66.6785
2008-04-23,81.4288
2008-04-22,78.1656
2008-04-21,84.6419
2008-04-20,84.8657
2008-04-19,63.5805
2008-04-18,77.4159
2008-04-17,91.195
2008-04-16,88.565
2008-04-15,98.4232
2008-04-14,90.5514
2008-04-13,88.5056
2008-04-12,56.8662
2008-04-11,70.311
2008-04-10,87.9631
2008-04-09,100.5952
2008-04-08,101.2058
2008-04-07,101.1729
2008-04-06,90.0648
2008-04-05,63.8263
2008-04-04,68.3722
2008-04-03,79.2505
2008-04-02,81.122
2008-04-01,78.1585
2008-03-31,83.8281
2008-03-30,95.3828
2008-03-29,78.1387
2008-03-28,82.3758
2008-03-27,78.672
2008-03-26,80.8967
2008-03-25,97.5285
2008-03-24,71.6387
2008-03-23,54.2684
2008-03-22,57.109
2008-03-21,76.4996
2008-03-20,66.9254
2008-03-19,76.9847
2008-03-18,84.9176
2008-03-17,77.2287
2008-03-16,73.0961
2008-03-15,57.6136
2008-03-14,71.7393
2008-03-13,76.548
2008-03-12,70.5822
2008-03-11,73.9534
2008-03-10,76.7313
2008-03-09,74.0822
2008-03-08,69.2153
2008-03-07,72.5528
2008-03-06,80.4587
2008-03-05,76.3447
2008-03-04,75.3755
2008-03-03,78.0378
2008-03-02,72.9256
2008-03-01,66.9767
2008-02-29,66.135
2008-02-28,77.2995
2008-02-27,85.4419
2008-02-26,77.7718
2008-02-25,75.9288
2008-02-24,79.0974
2008-02-23,69.6719
2008-02-22,78.904
2008-02-21,77.2258
2008-02-20,83.0161
2008-02-19,90.8875
2008-02-18,89.3977
2008-02-17,80.8868
2008-02-16,68.3112
2008-02-15,68.2169
2008-02-14,84.8176
2008-02-13,84.5192
2008-02-12,81.6588
2008-02-11,93.2429
2008-02-10,84.2268
2008-02-09,72.3591
2008-02-08,79.4363
2008-02-07,79.0572
2008-02-06,80.1187
2008-02-05,89.9254
2008-02-04,90.8427
2008-02-03,85.316
2008-02-02,81.2511
2008-02-01,81.2987
2008-01-31,93.1194
2008-01-30,91.7438
2008-01-29,87.2506
2008-01-28,91.8849
2008-01-27,80.8148
2008-01-26,71.0326
2008-01-25,77.7825
2008-01-24,93.3477
2008-01-23,84.1525
2008-01-22,89.3673
2008-01-21,85.0871
2008-01-20,69.9688
2008-01-19,73.7526
2008-01-18,84.315
2008-01-17,94.6597
2008-01-16,91.0843
2008-01-15,93.7849
2008-01-14,100.2277
2008-01-13,97.8546
2008-01-12,75.1307
2008-01-11,79.4931
2008-01-10,86.9872
2008-01-09,96.8678
2008-01-08,96.9285
2008-01-07,97.5189
2008-01-06,99.3745
2008-01-05,73.2708
2008-01-04,82.2697
2008-01-03,92.9626
2008-01-02,86.3456
2008-01-01,84.9343
2007-12-31,63.1263
2007-12-30,61.3393
2007-12-29,75.88
2007-12-28,73.4018
2007-12-27,80.7552
2007-12-26,81.3459
2007-12-25,65.6986
2007-12-24,59.595
2007-12-23,68.9593
2007-12-22,71.3232
2007-12-21,80.1278
2007-12-20,96.544
2007-12-19,111.0893
2007-12-18,106.025
2007-12-17,97.8838
2007-12-16,89.3893
2007-12-15,66.3673
2007-12-14,78.8429
2007-12-13,92.1079
2007-12-12,91.82
2007-12-11,90.4285
2007-12-10,91.141
2007-12-09,91.3158
2007-12-08,67.2704
2007-12-07,62.5931
2007-12-06,85.162
2007-12-05,85.7236
2007-12-04,85.0095
2007-12-03,85.3204
2007-12-02,77.8257
2007-12-01,59.9098
2007-11-30,83.3784
2007-11-29,79.3941
2007-11-28,79.2633
2007-11-27,93.2253
2007-11-26,99.0318
2007-11-25,95.3912
2007-11-24,66.7925
2007-11-23,86.7867
2007-11-22,104.7717
2007-11-21,116.9986
2007-11-20,120.9847
2007-11-19,116.252
2007-11-18,115.5446
2007-11-17,76.4112
2007-11-16,83.7935
2007-11-15,122.0008
2007-11-14,118.0908
2007-11-13,118.0075
2007-11-12,94.9533
2007-11-11,93.9375
2007-11-10,69.7008
2007-11-09,77.0903
2007-11-08,83.5091
2007-11-07,84.2461
2007-11-06,83.7651
2007-11-05,85.5193
2007-11-04,94.7823
2007-11-03,67.2622
2007-11-02,69.7236
2007-11-01,68.4626
2007-10-31,58.8912
2007-10-30,96.3322
2007-10-29,91.0005
2007-10-28,86.3665
2007-10-27,55.5177
2007-10-26,66.0491
2007-10-25,90.3498
2007-10-24,84.9638
2007-10-23,78.072
2007-10-22,84.3291
2007-10-21,86.0861
2007-10-20,54.587
2007-10-19,61.5033
2007-10-18,73.9604
2007-10-17,71.1546
2007-10-16,66.9214
2007-10-15,65.5465
2007-10-14,66.5848
2007-10-13,51.7627
2007-10-12,58.6619
2007-10-11,64.7018
2007-10-10,66.7975
2007-10-09,68.2119
2007-10-08,66.335
2007-10-07,63.4563
2007-10-06,48.7623
2007-10-05,58.426
2007-10-04,71.1204
2007-10-03,70.9501
2007-10-02,67.5365
2007-10-01,66.2976
2007-09-30,59.9844
2007-09-29,50.2687
2007-09-28,58.7565
2007-09-27,78.0681
2007-09-26,77.6529
2007-09-25,78.0197
2007-09-24,78.2699
2007-09-23,65.1608
2007-09-22,55.1056
2007-09-21,58.2785
2007-09-20,68.8461
2007-09-19,76.2411
2007-09-18,77.6175
2007-09-17,78.9465
2007-09-16,79.2787
2007-09-15,46.1793
2007-09-14,58.1596
2007-09-13,68.6583
2007-09-12,67.4525
2007-09-11,81.9819
2007-09-10,84.4553
2007-09-09,81.1611
2007-09-08,42.7289
2007-09-07,58.6349
2007-09-06,75.5252
2007-09-05,81.0404
2007-09-04,84.3856
2007-09-03,84.5947
2007-09-02,81.6936
2007-09-01,51.4987
2007-08-31,66.4002
2007-08-30,76.9343
2007-08-29,79.2209
2007-08-28,79.7562
2007-08-27,79.5176
2007-08-26,74.9264
2007-08-25,55.0427
2007-08-24,59.6426
2007-08-23,64.4758
2007-08-22,60.1725
2007-08-21,64.5773
2007-08-20,60.3111
2007-08-19,60.5698
2007-08-18,53.2676
2007-08-17,54.6462
2007-08-16,55.7012
2007-08-15,53.4423
2007-08-14,49.3835
2007-08-13,52.6317
2007-08-12,48.3317
2007-08-11,53.1999
2007-08-10,53.4222
2007-08-09,56.379
2007-08-08,52.6676
2007-08-07,64.3592
2007-08-06,67.7968
2007-08-05,68.4401
2007-08-04,62.2807
2007-08-03,65.5013
2007-08-02,64.1263
2007-08-01,76.8447
2007-07-31,85.643
2007-07-30,90.5088
2007-07-29,89.5661
2007-07-28,61.6752
2007-07-27,73.0516
2007-07-26,102.1533
2007-07-25,100.8236
2007-07-24,101.199
2007-07-23,99.8287
2007-07-22,96.6311
2007-07-21,52.5247
2007-07-20,70.4949
2007-07-19,97.8565
2007-07-18,98.3641
2007-07-17,99.2201
2007-07-16,97.981
2007-07-15,93.1277
2007-07-14,57.8398
2007-07-13,66.073
2007-07-12,87.232
2007-07-11,85.0269
2007-07-10,90.8234
2007-07-09,95.5619
2007-07-08,80.1821
2007-07-07,58.3977
2007-07-06,66.1441
2007-07-05,91.2864
2007-07-04,79.4597
2007-07-03,79.1953
2007-07-02,93.9502
2007-07-01,82.6357
2007-06-30,59.8996
2007-06-29,66.2119
2007-06-28,88.3855
2007-06-27,89.7284
2007-06-26,89.5765
2007-06-25,87.7621
2007-06-24,81.4979
2007-06-23,50.9997
2007-06-22,64.6026
2007-06-21,82.9389
2007-06-20,70.2366
2007-06-19,79.2073
2007-06-18,74.9958
2007-06-17,69.7634
2007-06-16,43.8104
2007-06-15,57.2418
2007-06-14,65.4325
2007-06-13,70.7493
2007-06-12,73.1085
2007-06-11,68.0247
2007-06-10,56.7198
2007-06-09,42.9484
2007-06-08,60.2487
2007-06-07,66.6204
2007-06-06,65.1727
2007-06-05,60.5544
2007-06-04,66.8043
2007-06-03,60.9826
2007-06-02,45.3751
2007-06-01,46.2389
2007-05-31,68.7321
2007-05-30,65.5225
2007-05-29,64.4892
2007-05-28,69.239
2007-05-27,65.5744
2007-05-26,48.3959
2007-05-25,65.0703
2007-05-24,71.5263
2007-05-23,69.7411
2007-05-22,72.5531
2007-05-21,69.5132
2007-05-20,64.4959
2007-05-19,52.6452
2007-05-18,60.5011
2007-05-17,65.3589
2007-05-16,65.9948
2007-05-15,66.6911
2007-05-14,67.619
2007-05-13,66.9816
2007-05-12,50.4263
2007-05-11,61.1369
2007-05-10,66.114
2007-05-09,65.6773
2007-05-08,66.7228
2007-05-07,64.6078
2007-05-06,64.5758
2007-05-05,52.9278
2007-05-04,58.2337
2007-05-03,64.7774
2007-05-02,64.8698
2007-05-01,62.2991
2007-04-30,39.6533
2007-04-29,53.4481
2007-04-28,46.026
2007-04-27,57.3984
2007-04-26,61.0137
2007-04-25,57.9779
2007-04-24,40.7351
2007-04-23,61.0728
2007-04-22,55.4258
2007-04-21,39.5209
2007-04-20,53.4503
2007-04-19,60.2601
2007-04-18,57.5122
2007-04-17,59.3157
2007-04-16,61.245
2007-04-15,61.3775
2007-04-14,46.0355
2007-04-13,52.452
2007-04-12,58.2061
2007-04-11,57.7206
2007-04-10,61.7307
2007-04-09,60.5629
2007-04-08,36.9232
2007-04-07,38.6109
2007-04-06,54.5616
2007-04-05,61.3054
2007-04-04,63.0172
2007-04-03,64.4214
2007-04-02,65.8022
2007-04-01,64.3139
2007-03-31,53.5007
2007-03-30,60.8024
2007-03-29,64.544
2007-03-28,63.7945
2007-03-27,58.9886
2007-03-26,61.4674
2007-03-25,60.2685
2007-03-24,48.9745
2007-03-23,52.5353
2007-03-22,59.58
2007-03-21,61.0579
2007-03-20,60.8307
2007-03-19,61.6088
2007-03-18,62.2257
2007-03-17,43.1876
2007-03-16,54.9903
2007-03-15,59.3067
2007-03-14,65.3025
2007-03-13,64.787
2007-03-12,67.846
2007-03-11,61.8265
2007-03-10,47.7287
2007-03-09,56.0324
2007-03-08,69.2389
2007-03-07,73.2114
2007-03-06,73.8198
2007-03-05,72.2444
2007-03-04,70.1943
2007-03-03,47.4633
2007-03-02,57.1414
2007-03-01,71.9906
2007-02-28,72.2032
2007-02-27,70.4118
2007-02-26,74.059
2007-02-25,72.2178
2007-02-24,50.2615
2007-02-23,55.6274
2007-02-22,76.7529
2007-02-21,73.6525
2007-02-20,74.0365
2007-02-19,76.5002
2007-02-18,71.0348
2007-02-17,49.9662
2007-02-16,62.3638
2007-02-15,74.4186
2007-02-14,70.698
2007-02-13,75.6705
2007-02-12,71.6869
2007-02-11,71.7216
2007-02-10,53.5635
2007-02-09,63.4368
2007-02-08,77.8933
2007-02-07,73.5511
2007-02-06,78.8976
2007-02-05,80.8806
2007-02-04,77.3443
2007-02-03,56.322
2007-02-02,66.8368
2007-02-01,77.771
2007-01-31,75.9754
2007-01-30,78.3259
2007-01-29,78.6172
2007-01-28,74.4459
2007-01-27,57.7189
2007-01-26,65.6976
2007-01-25,78.588
2007-01-24,84.2448
2007-01-23,84.705
2007-01-22,83.2921
2007-01-21,80.5869
2007-01-20,57.6249
2007-01-19,70.613
2007-01-18,84.5354
2007-01-17,86.8559
2007-01-16,86.9506
2007-01-15,86.13
2007-01-14,84.9891
2007-01-13,57.0883
2007-01-12,75.5243
2007-01-11,80.3439
2007-01-10,84.528
2007-01-09,85.7962
2007-01-08,85.0168
2007-01-07,83.1997
2007-01-06,64.1698
2007-01-05,69.5267
2007-01-04,79.2515
2007-01-03,80.4491
2007-01-02,71.6723
2007-01-01,74.9818
2006-12-31,50.9181
2006-12-30,57.97
2006-12-29,69.976
2006-12-28,76.7695
2006-12-27,72.6808
2006-12-26,72.2426
2006-12-25,56.2727
2006-12-24,54.3256
2006-12-23,58.2779
2006-12-22,67.3076
2006-12-21,77.9665
2006-12-20,88.7059
2006-12-19,90.2417
2006-12-18,90.3948
2006-12-17,85.7088
2006-12-16,66.4677
2006-12-15,73.2699
2006-12-14,89.5104
2006-12-13,88.657
2006-12-12,86.5101
2006-12-11,89.0102
2006-12-10,84.1407
2006-12-09,67.0637
2006-12-08,72.7903
2006-12-07,66.6292
2006-12-06,85.6509
2006-12-05,87.1005
2006-12-04,86.7034
2006-12-03,83.6188
2006-12-02,64.0993
2006-12-01,71.1033
2006-11-30,83.4761
2006-11-29,84.9003
2006-11-28,84.9977
2006-11-27,85.1722
2006-11-26,83.3556
2006-11-25,54.4049
2006-11-24,66.4674
2006-11-23,84.2103
2006-11-22,84.4287
2006-11-21,83.1643
2006-11-20,83.0921
2006-11-19,80.3809
2006-11-18,52.757
2006-11-17,65.0728
2006-11-16,81.9904
2006-11-15,82.4844
2006-11-14,81.422
2006-11-13,79.4866
2006-11-12,76.7822
2006-11-11,51.548
2006-11-10,65.1354
2006-11-09,80.089
2006-11-08,80.6513
2006-11-07,80.8438
2006-11-06,78.1452
2006-11-05,74.3459
2006-11-04,50.8677
2006-11-03,64.9831
2006-11-02,75.8004
2006-11-01,74.2618
2006-10-31,49.1526
2006-10-30,77.0355
2006-10-29,74.9815
2006-10-28,50.2475
2006-10-27,58.8171
2006-10-26,71.1099
2006-10-25,77.9621
2006-10-24,78.4859
2006-10-23,77.97
2006-10-22,79.8115
2006-10-21,57.8328
2006-10-20,60.4643
2006-10-19,79.823
2006-10-18,80.7072
2006-10-17,78.0728
2006-10-16,78.1241
2006-10-15,75.814
2006-10-14,53.9409
2006-10-13,59.3641
2006-10-12,77.7676
2006-10-11,81.1414
2006-10-10,75.5507
2006-10-09,76.6944
2006-10-08,76.6454
2006-10-07,54.5824
2006-10-06,60.4726
2006-10-05,73.6703
2006-10-04,76.035
2006-10-03,77.2225
2006-10-02,77.495
2006-10-01,77.4225
2006-09-30,53.096
2006-09-29,65.2717
2006-09-28,78.5966
2006-09-27,80.6641
2006-09-26,78.1711
2006-09-25,78.9866
2006-09-24,73.2819
2006-09-23,59.3252
2006-09-22,62.7012
2006-09-21,76.7761
2006-09-20,78.3695
2006-09-19,79.7083
2006-09-18,82.184
2006-09-17,78.2179
2006-09-16,58.3677
2006-09-15,64.4749
2006-09-14,84.7953
2006-09-13,86.5283
2006-09-12,87.1002
2006-09-11,86.4175
2006-09-10,84.1317
2006-09-09,62.5223
2006-09-08,65.735
2006-09-07,86.2791
2006-09-06,87.5939
2006-09-05,89.1104
2006-09-04,88.118
2006-09-03,81.1132
2006-09-02,61.871
2006-09-01,66.832
2006-08-31,85.4516
2006-08-30,85.8948
2006-08-29,85.0146
2006-08-28,85.9442
2006-08-27,80.0858
2006-08-26,60.2642
2006-08-25,72.6686
2006-08-24,77.0389
2006-08-23,76.608
2006-08-22,79.6254
2006-08-21,79.7521
2006-08-20,72.6253
2006-08-19,61.4634
2006-08-18,65.7076
2006-08-17,69.5628
2006-08-16,69.2932
2006-08-15,64.3459
2006-08-14,56.4164
2006-08-13,64.0649
2006-08-12,62.6689
2006-08-11,71.1692
2006-08-10,72.5752
2006-08-09,74.9232
2006-08-08,77.0344
2006-08-07,77.2792
2006-08-06,78.1435
2006-08-05,64.3891
2006-08-04,71.5006
2006-08-03,87.5946
2006-08-02,83.7403
2006-08-01,91.1425
2006-07-31,87.5994
2006-07-30,87.0593
2006-07-29,68.0707
2006-07-28,78.1571
2006-07-27,100.5553
2006-07-26,100.7963
2006-07-25,142.5955
2006-07-24,99.2217
2006-07-23,91.744
2006-07-22,65.6119
2006-07-21,74.271
2006-07-20,91.6542
2006-07-19,94.1637
2006-07-18,91.9234
2006-07-17,91.7732
2006-07-16,83.9764
2006-07-15,58.1389
2006-07-14,65.5323
2006-07-13,89.7005
2006-07-12,90.638
2006-07-11,91.0583
2006-07-10,89.9901
2006-07-09,89.8065
2006-07-08,60.6956
2006-07-07,67.7004
2006-07-06,87.1924
2006-07-05,89.5333
2006-07-04,89.5985
2006-07-03,88.3053
2006-07-02,81.3778
2006-07-01,52.9933
2006-06-30,65.3172
2006-06-29,92.7717
2006-06-28,93.5623
2006-06-27,90.7405
2006-06-26,91.3202
2006-06-25,89.073
2006-06-24,61.9682
2006-06-23,66.5767
2006-06-22,84.2369
2006-06-21,81.8392
2006-06-20,80.145
2006-06-19,77.6733
2006-06-18,71.8787
2006-06-17,54.6367
2006-06-16,62.7647
2006-06-15,75.9899
2006-06-14,75.5624
2006-06-13,76.0573
2006-06-12,74.8538
2006-06-11,68.1583
2006-06-10,48.5268
2006-06-09,58.3097
2006-06-08,72.6508
2006-06-07,72.3776
2006-06-06,73.054
2006-06-05,72.1107
2006-06-04,68.1857
2006-06-03,48.944
2006-06-02,58.4437
2006-06-01,51.8287
2006-05-31,73.9453
2006-05-30,73.5599
2006-05-29,73.2506
2006-05-28,71.4808
2006-05-27,47.7574
2006-05-26,58.883
2006-05-25,72.4023
2006-05-24,74.2379
2006-05-23,73.5272
2006-05-22,72.9886
2006-05-21,73.2946
2006-05-20,50.3239
2006-05-19,61.8167
2006-05-18,72.8095
2006-05-17,73.7914
2006-05-16,73.1802
2006-05-15,73.1331
2006-05-14,73.9154
2006-05-13,52.3033
2006-05-12,60.3731
2006-05-11,72.1003
2006-05-10,71.5899
2006-05-09,71.6989
2006-05-08,71.6437
2006-05-07,71.0352
2006-05-06,49.6455
2006-05-05,60.3303
2006-05-04,71.7323
2006-05-03,73.1098
2006-05-02,74.5154
2006-05-01,73.046
2006-04-30,46.1856
2006-04-29,49.6802
2006-04-28,58.9635
2006-04-27,78.76
2006-04-26,78.7708
2006-04-25,77.3154
2006-04-24,50.1013
2006-04-23,66.3555
2006-04-22,52.7091
2006-04-21,63.5998
2006-04-20,77.7493
2006-04-19,77.0684
2006-04-18,77.3612
2006-04-17,76.0611
2006-04-16,51.6338
2006-04-15,51.5623
2006-04-14,56.4866
2006-04-13,78.0753
2006-04-12,77.7802
2006-04-11,77.8175
2006-04-10,77.057
2006-04-09,75.7632
2006-04-08,51.2079
2006-04-07,62.3417
2006-04-06,78.3036
2006-04-05,76.6289
2006-04-04,74.9229
2006-04-03,69.6666
2006-04-02,66.7504
2006-04-01,52.9986
2006-03-31,58.752
2006-03-30,67.4025
2006-03-29,69.8383
2006-03-28,70.1129
2006-03-27,76.1033
2006-03-26,74.982
2006-03-25,55.1911
2006-03-24,60.374
2006-03-23,85.2102
2006-03-22,86.2674
2006-03-21,85.8529
2006-03-20,86.0518
2006-03-19,85.7652
2006-03-18,54.9109
2006-03-17,66.1612
2006-03-16,85.695
2006-03-15,87.6184
2006-03-14,88.5188
2006-03-13,85.2331
2006-03-12,84.3236
2006-03-11,59.7189
2006-03-10,67.5812
2006-03-09,89.7695
2006-03-08,89.4248
2006-03-07,94.2394
2006-03-06,94.2467
2006-03-05,91.9238
2006-03-04,63.0109
2006-03-03,68.9729
2006-03-02,87.6343
2006-03-01,93.9042
2006-02-28,91.6501
2006-02-27,93.0435
2006-02-26,96.9726
2006-02-25,61.4144
2006-02-24,68.2617
2006-02-23,91.6794
2006-02-22,90.9314
2006-02-21,89.9501
2006-02-20,89.4541
2006-02-19,88.0537
2006-02-18,54.0303
2006-02-17,62.9899
2006-02-16,86.2976
2006-02-15,90.454
2006-02-14,89.8391
2006-02-13,90.3621
2006-02-12,88.4914
2006-02-11,60.5656
2006-02-10,71.6255
2006-02-09,90.668
2006-02-08,90.4251
2006-02-07,86.7443
2006-02-06,86.4212
2006-02-05,87.1435
2006-02-04,60.6342
2006-02-03,73.2907
2006-02-02,84.3075
2006-02-01,86.6766
2006-01-31,84.7563
2006-01-30,86.378
2006-01-29,83.0319
2006-01-28,55.8693
2006-01-27,70.2497
2006-01-26,85.5752
2006-01-25,85.5224
2006-01-24,84.0959
2006-01-23,85.0781
2006-01-22,82.0468
2006-01-21,51.9688
2006-01-20,61.652
2006-01-19,78.82
2006-01-18,79.3992
2006-01-17,79.8473
2006-01-16,80.0941
2006-01-15,80.5514
2006-01-14,53.2882
2006-01-13,59.8804
2006-01-12,78.9016
2006-01-11,78.5232
2006-01-10,78.395
2006-01-09,79.9831
2006-01-08,76.8656
2006-01-07,52.5094
2006-01-06,69.0927
2006-01-05,49.3496
2006-01-04,71.8915
2006-01-03,72.7733
2006-01-02,74.4062
2006-01-01,66.6878
2005-12-31,48.5583
2005-12-30,52.3752
2005-12-29,66.4249
2005-12-28,67.9418
2005-12-27,66.2916
2005-12-26,67.9484
2005-12-25,44.5078
2005-12-24,44.5385
2005-12-23,53.1042
2005-12-22,60.1858
2005-12-21,80.309
2005-12-20,80.031
2005-12-19,75.4752
2005-12-18,71.81
2005-12-17,48.2405
2005-12-16,57.7144
2005-12-15,74.3211
2005-12-14,73.547
2005-12-13,77.6507
2005-12-12,76.4148
2005-12-11,74.5119
2005-12-10,50.8833
2005-12-09,60.7559
2005-12-08,70.5957
2005-12-07,59.3136
2005-12-06,74.3953
2005-12-05,74.602
2005-12-04,73.7435
2005-12-03,49.7789
2005-12-02,57.6735
2005-12-01,73.9759
2005-11-30,74.2646
2005-11-29,76.5661
2005-11-28,76.3228
2005-11-27,72.7009
2005-11-26,50.7433
2005-11-25,60.3047
2005-11-24,69.6825
2005-11-23,72.0831
2005-11-22,73.6833
2005-11-21,73.4493
2005-11-20,71.1763
2005-11-19,48.1825
2005-11-18,58.2928
2005-11-17,69.1688
2005-11-16,69.6884
2005-11-15,68.6605
2005-11-14,68.0999
2005-11-13,63.5544
2005-11-12,44.2585
2005-11-11,53.4583
2005-11-10,67.1581
2005-11-09,66.3873
2005-11-08,67.8756
2005-11-07,61.7183
2005-11-06,64.0413
2005-11-05,41.3166
2005-11-04,50.0139
2005-11-03,65.045
2005-11-02,66.4245
2005-11-01,58.7777
2005-10-31,35.1608
2005-10-30,57.8516
2005-10-29,29.707
2005-10-28,50.9544
2005-10-27,68.2512
2005-10-26,69.4542
2005-10-25,69.7034
2005-10-24,68.7345
2005-10-23,65.7616
2005-10-22,46.0468
2005-10-21,54.753
2005-10-20,70.0173
2005-10-19,68.3894
2005-10-18,68.2213
2005-10-17,68.8821
2005-10-16,65.0637
2005-10-15,37.7805
2005-10-14,52.7361
2005-10-13,70.9197
2005-10-12,72.6868
2005-10-11,66.9825
2005-10-10,69.5954
2005-10-09,65.7783
2005-10-08,48.0246
2005-10-07,55.8369
2005-10-06,71.789
2005-10-05,70.8697
2005-10-04,69.2431
2005-10-03,70.4353
2005-10-02,65.7054
2005-10-01,40.7105
2005-09-30,50.4647
2005-09-29,70.3006
2005-09-28,68.092
2005-09-27,72.4895
2005-09-26,71.7372
2005-09-25,67.5846
2005-09-24,46.4949
2005-09-23,54.3648
2005-09-22,70.1687
2005-09-21,70.0833
2005-09-20,71.3325
2005-09-19,70.7842
2005-09-18,68.2618
2005-09-17,47.4168
2005-09-16,56.1974
2005-09-15,64.7411
2005-09-14,64.0607
2005-09-13,64.6448
2005-09-12,67.8021
2005-09-11,63.506
2005-09-10,41.6942
2005-09-09,52.5633
2005-09-08,66.4572
2005-09-07,66.9604
2005-09-06,67.2264
2005-09-05,68.5919
2005-09-04,67.5843
2005-09-03,45.942
2005-09-02,54.4177
2005-09-01,67.8458
2005-08-31,68.3332
2005-08-30,69.5938
2005-08-29,69.3333
2005-08-28,64.7362
2005-08-27,43.5711
2005-08-26,50.4951
2005-08-25,62.0088
2005-08-24,63.1137
2005-08-23,62.6869
2005-08-22,63.8592
2005-08-21,42.1044
2005-08-20,43.9766
2005-08-19,49.1723
2005-08-18,55.0725
2005-08-17,59.0175
2005-08-16,55.4228
2005-08-15,58.5323
2005-08-14,43.0697
2005-08-13,43.2727
2005-08-12,49.9013
2005-08-11,57.3066
2005-08-10,55.2394
2005-08-09,61.6145
2005-08-08,62.0923
2005-08-07,50.9619
2005-08-06,43.3708
2005-08-05,46.7707
2005-08-04,60.419
2005-08-03,63.6115
2005-08-02,63.7988
2005-08-01,66.7624
2005-07-31,62.12
2005-07-30,44.542
2005-07-29,51.4333
2005-07-28,76.2578
2005-07-27,76.667
2005-07-26,77.6554
2005-07-25,76.1943
2005-07-24,72.5645
2005-07-23,39.8529
2005-07-22,53.7834
2005-07-21,75.995
2005-07-20,75.8056
2005-07-19,76.281
2005-07-18,76.7628
2005-07-17,74.2892
2005-07-16,42.6621
2005-07-15,50.5464
2005-07-14,76.8898
2005-07-13,76.7762
2005-07-12,74.0149
2005-07-11,76.1104
2005-07-10,69.1571
2005-07-09,37.46
2005-07-08,46.3807
2005-07-07,72.6689
2005-07-06,75.2905
2005-07-05,75.1091
2005-07-04,73.9166
2005-07-03,69.7575
2005-07-02,38.4025
2005-07-01,48.2616
2005-06-30,71.2597
2005-06-29,74.0559
2005-06-28,73.6321
2005-06-27,73.9514
2005-06-26,69.2713
2005-06-25,42.2391
2005-06-24,48.5739
2005-06-23,67.6868
2005-06-22,68.444
2005-06-21,68.8285
2005-06-20,66.5556
2005-06-19,60.9959
2005-06-18,33.6745
2005-06-17,47.1311
2005-06-16,60.9956
2005-06-15,61.0827
2005-06-14,61.5119
2005-06-13,61.0108
2005-06-12,55.9964
2005-06-11,36.1242
2005-06-10,42.2888
2005-06-09,50.9274
2005-06-08,53.8117
2005-06-07,47.8967
2005-06-06,52.9735
2005-06-05,44.3915
2005-06-04,33.0008
2005-06-03,45.4126
2005-06-02,48.2333
2005-06-01,40.7589
2005-05-31,52.8058
2005-05-30,54.1395
2005-05-29,53.3338
2005-05-28,36.2787
2005-05-27,43.6
2005-05-26,53.8956
2005-05-25,53.4634
2005-05-24,55.3026
2005-05-23,54.3761
2005-05-22,52.3537
2005-05-21,36.0441
2005-05-20,42.9417
2005-05-19,53.0033
2005-05-18,50.7997
2005-05-17,48.8543
2005-05-16,50.8347
2005-05-15,48.8929
2005-05-14,34.2051
2005-05-13,42.4236
2005-05-12,51.2112
2005-05-11,49.8842
2005-05-10,49.3455
2005-05-09,50.6354
2005-05-08,49.8602
2005-05-07,36.2228
2005-05-06,37.9861
2005-05-05,48.0482
2005-05-04,51.1484
2005-05-03,49.1564
2005-05-02,49.9723
2005-05-01,49.7508
2005-04-30,28.9472
2005-04-29,44.4253
2005-04-28,54.7363
2005-04-27,53.1046
2005-04-26,48.9247
2005-04-25,49.74
2005-04-24,31.168
2005-04-23,35.2027
2005-04-22,45.4765
2005-04-21,53.7626
2005-04-20,54.0925
2005-04-19,52.829
2005-04-18,55.7969
2005-04-17,52.3887
2005-04-16,34.1678
2005-04-15,42.0017
2005-04-14,54.5061
2005-04-13,54.3109
2005-04-12,54.4297
2005-04-11,54.4486
2005-04-10,55.443
2005-04-09,35.3417
2005-04-08,45.0246
2005-04-07,54.4552
2005-04-06,55.1129
2005-04-05,55.1401
2005-04-04,53.9377
2005-04-03,52.6349
2005-04-02,33.3091
2005-04-01,44.2734
2005-03-31,53.6538
2005-03-30,53.1603
2005-03-29,56.2639
2005-03-28,54.161
2005-03-27,32.567
2005-03-26,31.6798
2005-03-25,40.2921
2005-03-24,58.8551
2005-03-23,59.1574
2005-03-22,58.956
2005-03-21,59.4455
2005-03-20,57.7048
2005-03-19,36.1871
2005-03-18,44.4759
2005-03-17,66.0603
2005-03-16,66.8551
2005-03-15,66.7257
2005-03-14,66.4431
2005-03-13,62.9662
2005-03-12,34.3968
2005-03-11,45.9341
2005-03-10,68.4452
2005-03-09,68.748
2005-03-08,68.3908
2005-03-07,68.5347
2005-03-06,66.1328
2005-03-05,40.1856
2005-03-04,48.1039
2005-03-03,68.1266
2005-03-02,68.2381
2005-03-01,67.6373
2005-02-28,68.2643
2005-02-27,68.1481
2005-02-26,39.6466
2005-02-25,47.09
2005-02-24,68.2943
2005-02-23,68.1452
2005-02-22,68.1712
2005-02-21,68.0177
2005-02-20,64.0339
2005-02-19,36.1388
2005-02-18,47.1597
2005-02-17,67.7621
2005-02-16,67.6215
2005-02-15,67.2331
2005-02-14,67.1864
2005-02-13,64.2786
2005-02-12,40.3001
2005-02-11,44.3173
2005-02-10,66.7234
2005-02-09,67.2642
2005-02-08,67.0201
2005-02-07,66.3811
